,country,plane_transport,content,weight,S1,S2,S3,alarm
4565,France,1,electrical,37.84493529683878,1,0,1,1
4566,France,0,electrical,66.0152006120641,0,1,1,1
4567,China,1,banana,13.718540337006612,0,0,0,0
4568,France,0,wood,19.692129794205492,0,1,0,0
4569,France,0,wood,33.992719745177766,0,1,1,1
4570,France,0,electrical,99.6535379625928,0,0,1,0
4571,China,0,tiles,19.837231286642655,0,1,0,0
4572,Russia,0,banana,80.57939879093296,0,0,1,0
4573,France,1,wood,51.41184052740113,0,0,0,0
4574,Russia,1,banana,77.74241627149692,0,0,1,0
4575,Russia,1,tiles,67.81416211811093,0,0,1,0
4576,Russia,0,electrical,51.45600579131121,0,1,1,0
4577,Russia,0,tiles,33.48688392551759,0,1,0,0
4578,France,1,tiles,10.480566409066572,1,0,1,1
4579,China,0,wood,71.04207128468045,0,0,0,0
4580,France,0,electrical,57.76717721759083,0,0,0,0
4581,France,0,electrical,23.938689309522122,0,1,0,0
4582,Russia,1,tiles,42.21238852371448,0,0,0,0
4583,China,1,wood,95.30188021023905,1,0,1,0
4584,China,1,banana,74.63526827662582,0,0,1,1
4585,Russia,0,wood,6.883832122657541,0,0,1,0
4586,France,0,banana,36.99190486437766,0,1,0,0
4587,China,0,electrical,3.6677030495836815,0,1,0,0
4588,France,1,wood,57.324076997568675,1,0,1,1
4589,China,0,tiles,37.89957737422659,0,1,1,1
4590,China,1,tiles,28.14825160263932,0,0,1,0
4591,France,0,banana,61.498336629480946,0,0,1,1
4592,France,0,electrical,91.88443569332891,0,0,0,0
4593,France,1,tiles,78.97055183225085,0,0,0,0
4594,Russia,0,wood,92.4363820115501,0,1,1,1
4595,France,1,wood,69.25820296708454,1,0,1,1
4596,China,1,tiles,61.64621478416279,0,0,0,0
4597,France,0,tiles,46.4186553422408,0,0,0,0
4598,France,0,banana,4.742847779214754,0,1,0,0
4599,Russia,1,electrical,49.66272241768696,1,0,1,1
4600,Russia,0,wood,76.30073473691783,0,1,0,1
4601,France,0,wood,99.60575684726531,0,1,0,0
4602,France,1,wood,39.727472731442106,0,0,0,0
4603,Russia,0,tiles,21.864166083998025,0,1,1,1
4604,Russia,1,electrical,48.09084922049911,0,0,1,0
4605,Russia,1,banana,84.94101999719072,0,0,1,0
4606,France,0,wood,16.67096022640552,0,0,0,0
4607,France,1,tiles,54.44262653991024,1,0,0,0
4608,Russia,0,banana,94.4242180648083,0,0,1,1
4609,China,1,banana,65.22973590777137,1,0,1,0
4610,China,0,wood,37.10240141906208,0,0,0,0
4611,China,0,banana,71.39711083080317,0,1,0,0
4612,China,0,tiles,91.67661404015004,0,0,1,1
4613,China,0,banana,37.41978988726159,0,0,1,1
4614,France,0,wood,81.39805928369731,0,1,1,1
4615,Russia,1,banana,76.64970998268994,0,0,1,1
4616,China,1,electrical,65.38965435529664,1,0,0,1
4617,France,1,banana,47.61751120613818,0,0,1,0
4618,Russia,1,banana,97.47945322315721,1,0,1,0
4619,Russia,0,wood,2.583553828407914,0,1,1,1
4620,Russia,0,wood,35.67386831069984,0,1,0,0
4621,Russia,0,wood,29.08216035109955,0,0,1,0
4622,China,1,electrical,42.05164299629747,0,0,0,0
4623,Russia,0,wood,47.136267839774085,0,0,0,0
4624,France,0,banana,44.038592182589,0,1,0,0
4625,Russia,0,tiles,50.43369798264694,0,0,1,1
4626,Russia,1,tiles,6.921908046830327,0,0,1,1
4627,Russia,1,wood,11.82562586186643,1,0,0,1
4628,Russia,0,tiles,2.6995825736586654,0,0,0,0
4629,France,0,tiles,67.0584998194022,0,1,1,1
4630,Russia,0,tiles,4.215696848320638,0,1,1,1
4631,Russia,0,tiles,45.727168744419004,0,1,0,0
4632,Russia,1,electrical,8.64025383052046,0,0,1,1
4633,Russia,0,wood,52.72201823645511,0,1,0,0
4634,Russia,0,tiles,75.40407002312787,0,0,0,0
4635,France,1,electrical,48.039983239191706,1,0,1,1
4636,Russia,1,electrical,2.0333259748884003,1,0,0,0
4637,Russia,1,electrical,41.36147808834668,0,0,0,0
4638,China,1,banana,20.401690830641407,0,0,1,0
4639,China,1,wood,38.712018206950226,0,0,0,0
4640,France,0,electrical,78.54685999167542,0,0,0,0
4641,China,0,banana,71.39711083080317,0,1,0,0
4642,Russia,0,electrical,7.9695748454006505,0,0,1,0
4643,Russia,1,banana,92.54118183565312,1,0,1,1
4644,Russia,1,tiles,58.31452036297985,0,0,1,0
4645,Russia,1,banana,18.134518055377512,0,0,0,0
4646,France,1,wood,89.1600950584251,1,0,0,0
4647,China,0,banana,99.75600394554928,0,1,1,1
4648,Russia,0,banana,5.05089751891431,0,0,1,1
4649,Russia,1,banana,37.230453506179714,0,0,0,0
4650,Russia,0,banana,67.3935798596624,0,1,1,1
4651,China,0,banana,16.90499282014789,0,0,0,0
4652,Russia,0,tiles,34.01316804029393,0,0,1,1
4653,France,1,electrical,38.50708684034308,1,0,1,1
4654,Russia,0,wood,39.820367014447065,0,0,0,0
4655,Russia,1,tiles,12.51149469966647,0,0,1,1
4656,Russia,1,electrical,97.37421381592553,1,0,1,1
4657,China,1,banana,99.07746763272138,1,0,1,1
4658,China,0,electrical,81.21507987375864,0,1,0,0
4659,France,0,wood,9.246933368649213,0,1,1,1
4660,France,0,tiles,92.15533794575008,0,1,1,0
4661,China,1,wood,41.739344321523795,1,0,0,0
4662,France,1,wood,50.251020671896065,0,0,0,0
4663,China,1,tiles,27.052047291060134,1,0,1,0
4664,Russia,0,wood,89.57109204716781,0,0,1,0
4665,Russia,0,wood,84.998368719715,0,0,1,0
4666,China,1,banana,61.71213552268403,0,0,0,0
4667,Russia,0,electrical,59.360943114530784,0,1,1,1
4668,France,1,electrical,32.0327137440108,0,0,0,0
4669,China,0,wood,52.17546452358819,0,0,0,0
4670,China,1,banana,22.893555404021203,1,0,0,0
4671,France,0,electrical,1.2454714323600458,0,1,0,1
4672,China,1,electrical,96.32324428610491,1,0,0,0
4673,China,0,tiles,13.01173467997172,0,1,0,1
4674,France,1,electrical,64.86197649409804,0,0,1,1
4675,China,0,tiles,84.81007333415428,0,0,1,1
4676,China,0,wood,95.39758906007901,0,1,0,0
4677,Russia,0,tiles,42.660850768486824,0,0,1,0
4678,France,1,banana,93.62360445292262,0,0,1,1
4679,France,1,electrical,54.20291995977548,1,0,0,0
4680,China,1,electrical,7.354419115164945,0,0,0,0
4681,Russia,0,wood,80.0053096493383,0,0,1,1
4682,China,1,electrical,58.04785694741531,1,0,1,1
4683,Russia,0,banana,46.542602390893705,0,1,1,1
4684,Russia,1,tiles,21.9680232862827,0,0,1,1
4685,France,0,banana,38.83867572214088,0,0,0,0
4686,China,1,banana,36.938670745347814,0,0,1,0
4687,China,0,tiles,70.14859367003817,0,0,1,1
4688,France,1,electrical,32.7094997293576,1,0,0,1
4689,China,1,electrical,41.798377920074856,0,0,0,0
4690,France,1,electrical,55.24616960688574,0,0,1,1
4691,Russia,0,banana,6.414342952052365,0,0,1,0
4692,France,0,electrical,43.368236055623335,0,1,0,0
4693,Russia,1,banana,82.36078469310517,0,0,1,1
4694,Russia,1,wood,44.904084318813645,1,0,0,0
4695,China,0,banana,21.900275202465448,0,1,0,0
4696,Russia,0,banana,31.929185786770343,0,0,0,0
4697,China,1,tiles,43.39949135191854,1,0,1,1
4698,France,1,wood,70.75234148122179,0,0,0,0
4699,Russia,0,banana,37.67520519191183,0,1,0,1
4700,Russia,1,banana,81.33085837632784,1,0,1,0
4701,China,0,banana,72.12453240504887,0,0,1,1
4702,France,1,wood,52.67950871015882,1,0,0,1
4703,Russia,1,wood,85.8997816046414,0,0,0,0
4704,France,1,banana,58.19293471003159,0,0,0,0
4705,Russia,1,electrical,21.225262667160372,0,0,1,1
4706,China,0,tiles,55.337503291112,0,0,0,0
4707,France,0,electrical,24.411683466928658,0,0,1,1
4708,Russia,1,banana,61.13850787979819,0,0,1,0
4709,Russia,1,banana,10.123622457719495,1,0,1,1
4710,China,1,banana,9.185452974498887,0,0,0,0
4711,China,0,banana,52.65661812998823,0,0,0,0
4712,Russia,0,electrical,18.503918789147,0,0,0,0
4713,Russia,1,tiles,24.862946950659794,1,0,1,1
4714,Russia,0,tiles,74.48951378530062,0,1,1,0
4715,Russia,0,electrical,61.63176257064013,0,0,0,0
4716,France,1,tiles,42.76197471743735,0,0,1,0
4717,China,1,banana,13.546683126321291,1,0,0,0
4718,China,0,banana,58.88744106297208,0,1,0,1
4719,China,0,wood,48.89697905,0,1,0,0
4720,China,1,wood,93.75256880442576,1,0,0,0
4721,France,1,electrical,9.814470478329905,0,0,0,0
4722,France,1,banana,54.333757942123285,1,0,0,0
4723,Russia,0,tiles,6.490675945048007,0,1,0,0
4724,Russia,0,electrical,84.57237084657923,0,1,1,1
4725,Russia,1,wood,27.78462169654353,0,0,1,0
4726,France,0,banana,58.67360913985918,0,0,1,0
4727,France,0,tiles,57.76037802349264,0,1,0,1
4728,Russia,0,wood,23.05016779792973,0,0,1,1
4729,China,0,tiles,66.04799946655905,0,1,1,1
4730,China,1,electrical,35.98685822256127,1,0,0,0
4731,Russia,1,electrical,66.27302995663942,1,0,0,0
4732,China,1,electrical,73.37418747273004,0,0,1,1
4733,Russia,0,banana,65.77182783337953,0,1,1,1
4734,France,0,tiles,46.15460455493186,0,1,0,0
4735,France,1,wood,23.754663117323037,1,0,0,0
4736,China,0,tiles,92.20916248647114,0,0,1,1
4737,France,1,electrical,5.927557472818656,1,0,0,0
4738,China,0,banana,85.66724527183855,0,1,0,0
4739,Russia,0,tiles,93.67824367528212,0,0,0,0
4740,China,1,banana,57.67013631116994,0,0,0,0
4741,Russia,0,wood,32.43758429447803,0,0,1,0
4742,China,0,tiles,19.646337867412868,0,1,0,1
4743,China,1,tiles,57.78234709757293,1,0,1,1
4744,Russia,1,electrical,43.083070448764374,1,0,1,0
4745,France,0,banana,77.46985029133067,0,0,1,0
4746,France,0,wood,75.64534833714245,0,1,1,1
4747,China,0,wood,42.45114592823109,0,0,0,0
4748,Russia,0,wood,60.098144756948265,0,1,1,1
4749,China,0,electrical,76.45171657443231,0,1,0,0
4750,China,0,banana,36.476339281101644,0,1,1,0
4751,France,1,tiles,61.417046705414,0,0,1,1
4752,China,0,tiles,47.461143423182364,0,1,0,0
4753,France,0,wood,41.14966014624901,0,1,1,1
4754,Russia,0,banana,31.982854500225088,0,1,1,1
4755,Russia,0,tiles,33.013984563331036,0,1,1,1
4756,Russia,0,tiles,34.37094954749785,0,1,1,1
4757,China,0,electrical,43.31007946872744,0,0,0,0
4758,China,1,wood,22.015204574525306,1,0,1,1
4759,Russia,0,wood,45.38171465333639,0,0,0,0
4760,China,0,banana,86.1365202268708,0,1,0,0
4761,France,1,electrical,97.78346064652193,0,0,0,0
4762,China,0,electrical,24.74427886018251,0,1,1,1
4763,France,0,banana,56.07658902756596,0,1,1,0
4764,France,0,banana,58.53032593300564,0,0,1,0
4765,France,1,tiles,71.62150963833024,1,0,0,1
4766,China,1,tiles,20.066118518124508,0,0,1,0
4767,China,0,tiles,80.74252917238299,0,1,1,0
4768,France,0,electrical,50.5544773359163,0,1,1,1
4769,China,0,electrical,59.909556842532375,0,0,1,0
4770,Russia,0,banana,35.27701178685459,0,1,1,0
4771,China,1,tiles,83.16906822962403,1,0,1,0
4772,China,0,banana,12.069328284501857,0,1,0,0
4773,France,1,banana,58.68716818501131,0,0,1,1
4774,France,0,banana,70.26288348028848,0,1,1,1
4775,Russia,1,tiles,6.4777055256692195,0,0,0,0
4776,France,1,tiles,54.97987559482278,0,0,0,0
4777,Russia,1,banana,46.2749834769671,0,0,1,1
4778,China,1,banana,77.5013672992278,0,0,0,0
4779,Russia,1,wood,18.507003075539874,0,0,0,0
4780,China,0,tiles,40.42058047218521,0,0,0,0
4781,China,1,electrical,52.34123204667799,0,0,1,1
4782,China,0,tiles,62.9393379512208,0,0,0,0
4783,Russia,1,electrical,9.190598953075924,1,0,1,1
4784,Russia,0,tiles,97.21776521633959,0,1,0,0
4785,China,1,electrical,84.01560543924298,0,0,1,0
4786,China,0,electrical,96.77471897263406,0,0,0,0
4787,Russia,1,electrical,92.74758387141691,0,0,1,0
4788,China,0,electrical,27.938733361972623,0,1,0,0
4789,Russia,1,tiles,46.909472562208485,0,0,0,0
4790,France,0,electrical,7.952849851987898,0,1,1,1
4791,China,1,wood,10.030099759107081,1,0,0,0
4792,Russia,0,wood,76.32375115317107,0,1,1,1
4793,Russia,0,banana,40.04952173849651,0,1,1,0
4794,France,1,banana,12.264129270646695,1,0,1,1
4795,Russia,1,wood,25.272893283158794,0,0,1,1
4796,Russia,1,banana,7.044629604263775,1,0,1,0
4797,France,0,tiles,74.51728245623761,0,1,1,1
4798,Russia,0,banana,73.98049482732127,0,0,1,0
4799,France,0,wood,44.11635365575655,0,0,1,1
4800,Russia,0,wood,52.98492257098425,0,1,1,1
4801,China,1,banana,34.336476789903415,0,0,0,0
4802,Russia,0,electrical,57.18073450857914,0,0,0,0
4803,France,1,tiles,78.4774882016916,0,0,0,0
4804,France,1,wood,80.14585906443617,0,0,1,1
4805,China,0,wood,72.09559036243141,0,1,0,0
4806,China,1,banana,1.0460305713492546,0,0,1,0
4807,Russia,1,electrical,94.82625536151642,0,0,1,1
4808,Russia,0,electrical,71.5254889268948,0,0,1,1
4809,Russia,1,banana,99.61935833357694,0,0,0,0
4810,France,0,electrical,72.10234175593632,0,0,1,0
4811,Russia,0,wood,20.087758209704297,0,0,1,0
4812,China,1,tiles,78.61872848787613,1,0,0,0
4813,France,1,electrical,14.758746584365824,0,0,1,0
4814,China,0,tiles,9.907573455895836,0,1,0,0
4815,Russia,1,wood,85.84635937346735,0,0,1,1
4816,France,1,banana,61.37118503113843,0,0,1,0
4817,France,1,electrical,52.2754868284317,1,0,1,1
4818,France,1,wood,2.040405507057963,0,0,0,0
4819,France,1,wood,80.47095729430237,0,0,0,0
4820,China,1,electrical,41.78528995798916,1,0,1,1
4821,France,1,tiles,81.28461438604664,0,0,1,0
4822,China,0,tiles,44.92954850601784,0,0,0,0
4823,Russia,1,tiles,66.25068469884079,0,0,1,1
4824,China,1,wood,58.48322017384417,0,0,0,0
4825,China,0,banana,46.26587290981992,0,1,0,0
4826,Russia,1,wood,12.794770989529846,0,0,1,1
4827,China,1,banana,61.33618469839609,1,0,0,1
4828,Russia,1,banana,18.47723413140343,1,0,0,0
4829,Russia,1,electrical,1.3082391446401775,1,0,0,0
4830,Russia,0,electrical,50.11970595724969,0,0,1,1
4831,China,1,banana,98.63247134293148,0,0,1,1
4832,Russia,1,banana,91.55668443063595,1,0,1,1
4833,China,0,tiles,7.096677555630682,0,1,1,1
4834,France,0,electrical,68.66660350926152,0,1,0,0
4835,China,1,tiles,14.34384465405375,0,0,0,0
4836,France,1,tiles,10.663615800744841,0,0,0,0
4837,China,1,tiles,11.727766003020445,1,0,0,1
4838,Russia,1,banana,45.444726450338166,1,0,1,1
4839,China,0,electrical,41.77946318224651,0,1,1,1
4840,France,0,wood,94.46229891822084,0,0,0,0
4841,France,1,banana,36.828315668664715,1,0,0,1
4842,Russia,0,banana,32.50857150489771,0,1,1,1
4843,Russia,1,electrical,37.007163838483606,1,0,1,1
4844,China,0,banana,16.964929730854706,0,1,1,1
4845,China,1,banana,26.261238525890775,1,0,0,0
4846,Russia,1,electrical,76.18912174733354,1,0,0,1
4847,Russia,1,electrical,24.525226566937175,0,0,0,0
4848,Russia,0,wood,40.60390272673576,0,0,0,0
4849,France,0,wood,31.13860598704813,0,1,1,0
4850,China,0,wood,8.281478984559765,0,0,1,0
4851,China,1,tiles,73.94625699689973,0,0,1,0
4852,France,1,banana,49.956864844898206,1,0,1,1
4853,France,0,tiles,70.70353829009665,0,1,1,1
4854,France,0,electrical,82.24478196678348,0,0,0,0
4855,China,1,wood,23.084379900775076,1,0,0,0
4856,China,0,wood,54.92452378003677,0,1,0,1
4857,France,1,electrical,71.07066027696195,1,0,0,0
4858,China,0,banana,90.44810762278716,0,1,1,1
4859,China,1,wood,44.150458437671084,0,0,0,0
4860,Russia,1,wood,94.5427627303968,0,0,1,0
4861,France,0,wood,74.50421692731715,0,0,0,0
4862,France,0,banana,25.158006982149605,0,1,0,0
4863,France,1,electrical,12.7946790199161,0,0,0,0
4864,Russia,1,banana,14.131834927847354,1,0,0,0
4865,Russia,1,tiles,39.86373125660386,1,0,1,1
4866,France,1,electrical,40.71966439913369,1,0,1,1
4867,China,1,electrical,97.01254270632998,1,0,0,1
4868,France,1,wood,19.805281815182752,1,0,1,0
4869,France,1,electrical,40.589342549526464,1,0,0,0
4870,France,1,electrical,30.416333905339478,0,0,0,0
4871,France,1,wood,58.6208121792697,0,0,1,1
4872,China,0,electrical,8.587717389085237,0,1,1,0
4873,France,1,banana,40.594880508151974,0,0,0,0
4874,China,0,banana,50.781462255388575,0,1,0,0
4875,China,0,tiles,77.52074370070929,0,0,1,1
4876,France,0,electrical,62.072842140464765,0,0,1,1
4877,France,1,wood,29.169613633536905,1,0,1,1
4878,Russia,1,tiles,72.64305311090948,0,0,1,1
4879,China,0,wood,9.761044531337593,0,1,1,1
4880,France,1,tiles,70.66421621942384,1,0,0,0
4881,China,0,electrical,59.78503316245257,0,0,0,0
4882,Russia,0,wood,23.457172352561038,0,0,1,0
4883,China,1,banana,94.56694424814224,1,0,0,0
4884,China,1,banana,15.177135759050708,1,0,0,0
4885,France,0,tiles,24.75555279038112,0,0,0,0
4886,Russia,1,wood,68.58575680684473,1,0,0,0
4887,China,0,electrical,82.35442965708765,0,0,1,0
4888,Russia,1,wood,28.971095143784552,1,0,0,0
4889,China,1,tiles,65.60602160883715,0,0,1,1
4890,France,0,wood,15.039351395218048,0,1,0,1
4891,China,1,banana,21.223598885394455,0,0,1,0
4892,Russia,1,wood,13.699985381986712,0,0,1,0
4893,China,1,electrical,86.18255095941356,0,0,1,1
4894,China,0,wood,1.0498670778702812,0,0,1,0
4895,Russia,0,banana,76.53613297478566,0,1,1,0
4896,China,1,tiles,29.8976023184636,1,0,0,0
4897,France,1,wood,77.55819354783384,1,0,1,0
4898,France,0,electrical,39.67179593637184,0,0,1,0
4899,China,0,wood,48.93326485668993,0,0,1,0
4900,China,1,wood,18.22251995693458,0,0,1,0
4901,France,1,wood,56.517861698088254,0,0,0,0
4902,France,1,tiles,24.794685215365362,0,0,1,0
4903,Russia,1,tiles,59.259077755543686,0,0,1,1
4904,Russia,0,electrical,22.61306643401657,0,0,0,0
4905,Russia,1,electrical,73.26474973699239,1,0,0,0
4906,France,1,wood,45.0496670633608,0,0,1,0
4907,Russia,0,electrical,83.79679850018145,0,1,1,1
4908,Russia,1,banana,34.49527969650228,0,0,0,0
4909,Russia,1,wood,50.18101566824329,0,0,1,0
4910,France,0,wood,40.634638155656724,0,0,1,1
4911,China,0,banana,12.586268816108415,0,1,1,1
4912,France,0,tiles,39.49162527290915,0,0,0,0
4913,France,1,wood,13.015795235076578,0,0,0,0
4914,China,0,banana,15.691509687581862,0,0,0,0
4915,Russia,0,banana,45.54780889797142,0,1,0,1
4916,Russia,0,banana,57.216435035725645,0,1,1,1
4917,France,0,banana,59.93193423518674,0,0,1,0
4918,China,1,wood,15.345273116307256,0,0,1,1
4919,France,1,tiles,44.339020674164544,1,0,1,1
4920,France,1,banana,80.29994063323002,1,0,1,0
4921,Russia,1,banana,36.04842612155353,0,0,1,0
4922,France,0,electrical,13.027100369989276,0,0,0,0
4923,Russia,0,electrical,90.85751155678385,0,1,1,1
4924,France,1,tiles,41.00184593215446,0,0,0,0
4925,China,1,electrical,77.40406645167626,1,0,1,0
4926,China,0,banana,56.32074463947608,0,1,1,0
4927,Russia,0,tiles,87.99448183443363,0,0,1,0
4928,Russia,1,electrical,64.92986525304777,0,0,0,0
4929,France,1,tiles,89.72147371448823,0,0,1,1
4930,China,1,tiles,89.82529082854082,1,0,1,0
4931,France,0,electrical,19.48317754242047,0,0,1,0
4932,Russia,0,electrical,57.20704525753357,0,0,0,0
4933,Russia,1,banana,48.67619819019604,1,0,1,1
4934,Russia,1,wood,6.363246756476249,1,0,1,1
4935,Russia,1,wood,34.71512960867521,0,0,0,0
4936,France,1,banana,36.456843597201825,1,0,0,1
4937,China,0,electrical,99.52780423229503,0,1,0,0
4938,France,1,tiles,88.85720876331172,0,0,1,0
4939,Russia,0,wood,32.64251195105644,0,0,0,0
4940,France,1,electrical,95.33190736173508,1,0,0,1
4941,China,0,wood,25.30642667406111,0,1,0,1
4942,Russia,1,electrical,54.93988671696939,0,0,1,0
4943,China,1,wood,71.54618261145416,1,0,1,1
4944,Russia,1,electrical,53.92044870374485,0,0,1,0
4945,Russia,0,wood,31.5469408622017,0,0,0,0
4946,China,1,electrical,59.14411997862826,0,0,0,0
4947,China,0,wood,69.93442384137524,0,1,1,1
4948,France,0,banana,12.818093649539897,0,0,0,0
4949,France,1,tiles,33.57059205877396,0,0,1,1
4950,China,0,banana,64.32766766170586,0,1,0,0
4951,France,0,electrical,77.45750065310122,0,0,1,0
4952,France,0,tiles,75.10934331784544,0,1,1,0
4953,Russia,1,electrical,98.43883359286733,1,0,1,0
4954,France,1,banana,71.66147755346304,0,0,1,1
4955,Russia,1,banana,57.64564779775032,0,0,0,0
4956,France,1,electrical,83.85403790565597,1,0,1,1
4957,Russia,1,wood,50.1579203227795,0,0,1,0
4958,Russia,0,tiles,13.710283719414063,0,0,1,1
4959,China,1,wood,53.19954773616013,1,0,0,0
4960,France,1,tiles,39.471667705458,0,0,0,0
4961,Russia,0,wood,6.161940747795058,0,0,0,0
4962,Russia,1,tiles,92.55369307948325,0,0,1,1
4963,Russia,0,banana,37.92095854052946,0,1,0,1
4964,France,0,tiles,49.77781709439167,0,1,1,1
4965,Russia,1,electrical,10.618058464862113,0,0,1,1
4966,Russia,1,banana,43.89132360427103,0,0,1,1
4967,China,1,banana,82.85647656567761,1,0,0,0
4968,Russia,1,tiles,4.080443123342359,0,0,1,0
4969,China,1,electrical,32.984257943668496,0,0,1,0
4970,China,1,tiles,16.24978900655324,1,0,0,0
4971,Russia,1,electrical,13.242820569808389,0,0,1,1
4972,Russia,0,wood,76.54148970337509,0,0,0,0
4973,Russia,0,tiles,37.63752296128218,0,0,1,1
4974,China,0,banana,92.2264786048163,0,0,1,0
4975,France,1,electrical,62.137594254458094,0,0,1,1
4976,Russia,0,tiles,22.06008257913945,0,0,1,1
4977,France,0,tiles,71.3463883859216,0,0,0,0
4978,China,0,wood,78.35802082305413,0,0,0,0
4979,France,1,banana,48.41688488232094,1,0,0,1
4980,China,1,electrical,98.28601077404089,1,0,1,1
4981,China,0,tiles,25.23625592092822,0,1,0,1
4982,France,1,banana,68.11921529357197,1,0,1,1
4983,France,1,wood,91.77510028126656,0,0,1,0
4984,Russia,1,electrical,18.896556293236156,1,0,1,0
4985,Russia,1,wood,6.241090791704218,0,0,1,1
4986,Russia,0,banana,31.982854500225088,0,1,1,1
4987,Russia,0,banana,38.96650827789262,0,1,1,0
4988,China,0,tiles,14.104290620903848,0,0,0,0
4989,France,0,tiles,7.872748637063509,0,1,0,1
4990,Russia,1,tiles,2.898747334083962,1,0,1,0
4991,Russia,0,tiles,20.711952300126967,0,1,1,1
4992,Russia,0,tiles,38.384239256566154,0,1,1,1
4993,China,1,tiles,97.58916796532309,0,0,1,1
4994,France,1,tiles,42.76460122892958,0,0,0,0
4995,Russia,1,banana,69.19814005809016,0,0,1,1
4996,Russia,1,wood,43.69078985900955,1,0,0,0
4997,Russia,1,banana,74.44764800808284,0,0,1,0
4998,Russia,0,banana,76.71281852479876,0,1,1,0
4999,Russia,1,tiles,44.35420530391796,1,0,0,0
5000,China,1,wood,14.755883031822082,0,0,0,0
5001,China,1,banana,52.95025710113271,0,0,1,0
5002,France,1,wood,70.75234148122179,0,0,0,0
5003,Russia,1,electrical,62.22658965311321,1,0,0,1
5004,France,0,electrical,39.68075883277877,0,0,0,0
5005,China,0,banana,13.910775171269684,0,1,0,0
5006,China,0,electrical,60.74882489977364,0,0,0,0
5007,France,0,banana,19.92044941296286,0,0,1,0
5008,Russia,0,banana,30.050304528960826,0,1,1,1
5009,Russia,0,banana,8.836895835954618,0,1,0,1
5010,France,1,electrical,13.111932707407647,1,0,0,0
5011,China,1,tiles,38.92495188999644,0,0,1,1
5012,China,0,wood,95.84747613181841,0,0,0,0
5013,China,0,wood,92.0015634107928,0,0,1,0
5014,Russia,1,electrical,49.60863932121763,0,0,1,1
5015,China,1,electrical,25.652673276896397,1,0,0,0
5016,France,1,wood,72.66862730433617,1,0,1,1
5017,France,0,tiles,19.776747092592096,0,1,0,1
5018,Russia,0,wood,62.5939650279084,0,0,0,0
5019,Russia,1,electrical,92.60204402517793,0,0,1,1
5020,China,0,banana,70.68232215095325,0,1,1,1
5021,China,1,wood,44.41600965419963,0,0,0,0
5022,Russia,0,banana,75.19709471070867,0,1,1,1
5023,China,1,tiles,28.088457931618883,0,0,1,0
5024,France,0,wood,1.0352705129971995,0,0,0,0
5025,Russia,1,tiles,40.92201131646009,0,0,1,0
5026,China,0,banana,32.98129727382069,0,0,1,1
5027,China,1,banana,66.96566718577172,1,0,1,0
5028,France,0,banana,67.39406739889924,0,1,1,0
5029,France,0,tiles,92.00977058670418,0,1,1,1
5030,China,1,wood,49.42985133771403,0,0,0,0
5031,Russia,1,banana,65.7415811112277,0,0,1,1
5032,China,1,tiles,58.968602809282224,0,0,1,0
5033,Russia,1,wood,42.714190045873,0,0,0,0
5034,France,1,wood,94.10404852529621,0,0,1,1
5035,France,1,wood,31.78147441442183,0,0,0,0
5036,China,1,electrical,41.49334723123893,0,0,0,0
5037,China,0,electrical,61.81926646712485,0,1,1,1
5038,France,1,electrical,59.53470191433842,1,0,1,1
5039,China,1,wood,92.03519452822532,1,0,1,0
5040,France,1,electrical,25.325728710793427,0,0,0,0
5041,Russia,0,banana,86.952408192523,0,0,1,1
5042,France,1,electrical,96.09779686741653,0,0,1,1
5043,Russia,1,banana,33.542368321001625,0,0,1,0
5044,Russia,0,tiles,56.42437668950788,0,1,1,1
5045,China,1,banana,47.149456538715164,0,0,1,0
5046,France,0,tiles,61.86471286655119,0,1,1,1
5047,Russia,1,tiles,90.70870294130854,0,0,1,1
5048,France,0,wood,68.0050593295471,0,1,1,1
5049,Russia,0,electrical,69.1522716038282,0,1,1,1
5050,China,1,wood,55.569081639942276,1,0,1,1
5051,China,0,banana,69.36562688932736,0,0,1,0
5052,China,1,electrical,50.26473781665498,0,0,0,0
5053,France,0,banana,29.26752629747147,0,1,0,0
5054,Russia,1,electrical,13.131951173329636,1,0,1,1
5055,China,1,banana,13.028820014011322,1,0,0,0
5056,China,1,wood,31.748694536750687,0,0,1,1
5057,France,0,banana,37.4138802802065,0,0,1,0
5058,Russia,0,tiles,76.13823209981845,0,1,1,1
5059,France,0,banana,79.68546034185863,0,1,0,0
5060,China,1,electrical,76.09176504879328,0,0,0,0
5061,Russia,0,banana,23.931260108173124,0,1,1,1
5062,Russia,0,wood,89.61068655110965,0,1,1,1
5063,China,1,wood,32.56759980818653,0,0,0,0
5064,Russia,1,banana,73.23766570869678,0,0,1,0
5065,France,0,banana,30.198493162640883,0,1,0,0
5066,Russia,1,wood,36.9521012631219,1,0,1,0
5067,Russia,1,electrical,74.5103281616203,1,0,0,0
5068,Russia,1,tiles,42.770425088847865,0,0,1,1
5069,France,1,electrical,6.679990814485692,0,0,1,1
5070,Russia,1,wood,47.71424650427662,0,0,1,0
5071,France,1,wood,55.40675210326511,1,0,0,0
5072,Russia,0,electrical,9.888841568544382,0,0,0,0
5073,France,0,electrical,3.61415713198574,0,0,1,0
5074,France,0,banana,28.65251942091217,0,0,1,0
5075,China,1,tiles,83.97722548276147,1,0,0,0
5076,Russia,0,tiles,27.30205384575102,0,0,1,1
5077,Russia,1,banana,68.24890165229469,1,0,1,1
